"A-7-6"|Yes|"79599886"|"130054695"
"A-6"|No |"79599886"|"130054696"
"A-7-6"|Yes|"79599887"|"130054697"
"A-6"|No |"79599887"|"130054698"
"A-7-6"|Yes|"79599890"|"130054703"
"A-7-6"|Yes|"79599891"|"130054704"
"A-6"|Yes|"79599889"|"130054701"
"A-7-6"|No |"79599889"|"130054702"
"A-7-6"|Yes|"79599894"|"130054706"
"A-7-6"|Yes|"79599893"|"130054705"
"A-7-6"|Yes|"79599896"|"130054707"
"A-7-6"|Yes|"79599897"|"130054708"
"A-7-6"|Yes|"79599898"|"130054709"
"A-7-6"|Yes|"79599900"|"130054712"
"A-7-6"|Yes|"79599901"|"130054713"
"A-6"|No |"79599899"|"130054711"
"A-4"|Yes|"79599899"|"130054710"
"A-7-5"|No |"79601335"|"130057199"
"A-7-6"|Yes|"79601335"|"130057200"
"A-7-5"|No |"79601338"|"130057205"
"A-7-6"|Yes|"79601338"|"130057206"
"A-7-6"|Yes|"79601337"|"130057203"
"A-7-5"|No |"79601337"|"130057204"
"A-7-6"|Yes|"79601336"|"130057201"
"A-7-5"|No |"79601336"|"130057202"
"A-7-6"|Yes|"79600947"|"130056494"
"A-7-6"|Yes|"79600948"|"130056495"
"A-6"|Yes|"79600946"|"130056492"
"A-7-6"|No |"79600946"|"130056493"
"A-7-6"|Yes|"79600943"|"130056487"
"A-7-6"|Yes|"79600944"|"130056488"
"A-7-5"|No |"79600944"|"130056489"
"A-7-6"|Yes|"79600945"|"130056490"
"A-7-5"|No |"79600945"|"130056491"
"A-4"|Yes|"79599902"|"130054714"
"A-6"|No |"79599902"|"130054715"
"A-7-6"|Yes|"79599903"|"130054716"
"A-7-6"|Yes|"79599904"|"130054717"
"A-7-6"|Yes|"79599905"|"130054718"
"A-7-6"|Yes|"79599911"|"130054729"
"A-7-6"|Yes|"79599912"|"130054730"
"A-6"|Yes|"79599910"|"130054727"
"A-7-6"|No |"79599910"|"130054728"
"A-6"|Yes|"79599909"|"130054725"
"A-7-6"|No |"79599909"|"130054726"
"A-7-6"|Yes|"79599906"|"130054719"
"A-6"|No |"79599906"|"130054720"
