46|65|91||||"Wet"|"278484713"|"177374277"
46|65|91||||"Wet"|"278484785"|"177374283"
46|65|91||||"Wet"|"278484780"|"177374281"
46|65|91||||"Wet"|"278484779"|"177374280"
46|65|91||||"Wet"|"278484781"|"177374282"
46|65|91||||"Wet"|"278484833"|"177374287"
46|65|91||||"Wet"|"278484828"|"177374285"
46|65|91||||"Wet"|"278484827"|"177374284"
46|65|91||||"Wet"|"278484829"|"177374286"
0|10|15||||"Wet"|"278484881"|"177374292"
0|10|15||||"Wet"|"278484879"|"177374290"
0|10|15||||"Wet"|"278484878"|"177374289"
0|10|15||||"Wet"|"278484877"|"177374288"
0|10|15||||"Wet"|"278484880"|"177374291"
0|10|15||||"Wet"|"278484965"|"177374297"
0|10|15||||"Wet"|"278484963"|"177374295"
0|10|15||||"Wet"|"278484961"|"177374293"
0|10|15||||"Wet"|"278484964"|"177374296"
0|10|15||||"Wet"|"278484962"|"177374294"
0|10|15||||"Wet"|"278485133"|"177374302"
0|10|15||||"Wet"|"278485131"|"177374300"
0|10|15||||"Wet"|"278485129"|"177374298"
0|10|15||||"Wet"|"278485132"|"177374301"
0|10|15||||"Wet"|"278485130"|"177374299"
0|10|15||||"Wet"|"278485169"|"177374307"
0|10|15||||"Wet"|"278485167"|"177374305"
0|10|15||||"Wet"|"278485165"|"177374303"
0|10|15||||"Wet"|"278485168"|"177374306"
0|10|15||||"Wet"|"278485166"|"177374304"
46|65|91||||"Wet"|"278487545"|"177374471"
46|65|91||||"Wet"|"278487540"|"177374469"
46|65|91||||"Wet"|"278487541"|"177374470"
46|65|91||||"Wet"|"278487539"|"177374468"
46|65|91||||"Wet"|"278487553"|"177374472"
91|110|152||||"Wet"|"278487561"|"177374475"
91|110|152||||"Wet"|"278487559"|"177374473"
91|110|152||||"Wet"|"278487562"|"177374476"
91|110|152||||"Wet"|"278487560"|"177374474"
46|65|91||||"Wet"|"278487569"|"177374477"
45|65|91||||"Wet"|"278487573"|"177374481"
46|65|91||||"Wet"|"278487572"|"177374480"
46|65|91||||"Wet"|"278487571"|"177374479"
46|65|91||||"Wet"|"278487570"|"177374478"
51|76|152|183|183|183|"Moist"|"278487578"|"177374484"
51|76|152|183|183|183|"Moist"|"278487580"|"177374486"
51|76|152|183|183|183|"Moist"|"278487581"|"177374487"
51|76|152|183|183|183|"Moist"|"278487579"|"177374485"
91|110|152||||"Wet"|"278487577"|"177374483"
51|76|152|183|183|183|"Moist"|"278487575"|"177374482"
51|76|152|183|183|183|"Moist"|"278487582"|"177374488"
91|110|152||||"Wet"|"278487583"|"177374489"
91|110|152||||"Wet"|"278487584"|"177374490"
91|110|152||||"Wet"|"278487585"|"177374491"
91|110|152||||"Wet"|"278487586"|"177374492"
0|10|15||||"Wet"|"278485337"|"177374312"
0|10|15||||"Wet"|"278485335"|"177374310"
0|10|15||||"Wet"|"278485333"|"177374308"
0|10|15||||"Wet"|"278485336"|"177374311"
0|10|15||||"Wet"|"278485334"|"177374309"
0|10|15||||"Wet"|"278485349"|"177374317"
0|10|15||||"Wet"|"278485347"|"177374315"
0|10|15||||"Wet"|"278485345"|"177374313"
0|10|15||||"Wet"|"278485348"|"177374316"
0|10|15||||"Wet"|"278485346"|"177374314"
0|10|15||||"Wet"|"278485574"|"177374319"
0|10|15||||"Wet"|"278485580"|"177374320"
0|10|15||||"Wet"|"278485582"|"177374322"
0|10|15||||"Wet"|"278485581"|"177374321"
0|10|15||||"Wet"|"278485572"|"177374318"
91|110|152||||"Wet"|"278485585"|"177374323"
91|110|152||||"Wet"|"278485591"|"177374324"
91|110|152||||"Wet"|"278485593"|"177374326"
91|110|152||||"Wet"|"278485592"|"177374325"
91|110|152||||"Wet"|"278485594"|"177374327"
0|10|15||||"Wet"|"278485625"|"177374332"
0|10|15||||"Wet"|"278485623"|"177374330"
0|10|15||||"Wet"|"278485621"|"177374328"
0|10|15||||"Wet"|"278485624"|"177374331"
0|10|15||||"Wet"|"278485622"|"177374329"
0|10|15||||"Wet"|"278485673"|"177374337"
0|10|15||||"Wet"|"278485669"|"177374333"
0|10|15||||"Wet"|"278485671"|"177374335"
0|10|15||||"Wet"|"278485672"|"177374336"
0|10|15||||"Wet"|"278485670"|"177374334"
0|10|15||||"Wet"|"278485721"|"177374342"
0|10|15||||"Wet"|"278485717"|"177374338"
0|10|15||||"Wet"|"278485719"|"177374340"
0|10|15||||"Wet"|"278485720"|"177374341"
0|10|15||||"Wet"|"278485718"|"177374339"
0|10|15||||"Wet"|"278486005"|"177374348"
0|10|15||||"Wet"|"278486011"|"177374349"
0|10|15||||"Wet"|"278486013"|"177374351"
0|10|15||||"Wet"|"278486012"|"177374350"
0|10|15||||"Wet"|"278486014"|"177374352"
46|65|91||||"Wet"|"278486042"|"177374356"
46|65|91||||"Wet"|"278486041"|"177374355"
46|65|91||||"Wet"|"278486039"|"177374353"
46|65|91||||"Wet"|"278486040"|"177374354"
46|65|91||||"Wet"|"278486050"|"177374357"
91|110|152||||"Wet"|"278486057"|"177374361"
91|110|152||||"Wet"|"278486056"|"177374360"
91|110|152||||"Wet"|"278486054"|"177374358"
91|110|152||||"Wet"|"278486055"|"177374359"
0|10|15||||"Wet"|"278486069"|"177374366"
0|10|15||||"Wet"|"278486065"|"177374362"
0|10|15||||"Wet"|"278486067"|"177374364"
0|10|15||||"Wet"|"278486068"|"177374365"
0|10|15||||"Wet"|"278486066"|"177374363"
60|72|98||||"Wet"|"278486076"|"177374368"
60|72|98||||"Wet"|"278486075"|"177374367"
60|72|98||||"Wet"|"278486077"|"177374369"
0|10|15||||"Wet"|"278486173"|"177374370"
0|10|15||||"Wet"|"278486181"|"177374373"
0|10|15||||"Wet"|"278486180"|"177374372"
0|10|15||||"Wet"|"278486179"|"177374371"
0|10|15||||"Wet"|"278486182"|"177374374"
0|10|15||||"Wet"|"278486297"|"177374379"
0|10|15||||"Wet"|"278486295"|"177374377"
0|10|15||||"Wet"|"278486293"|"177374375"
0|10|15||||"Wet"|"278486296"|"177374378"
0|10|15||||"Wet"|"278486294"|"177374376"
0|10|15||||"Wet"|"278486357"|"177374384"
0|10|15||||"Wet"|"278486355"|"177374382"
0|10|15||||"Wet"|"278486354"|"177374381"
0|10|15||||"Wet"|"278486353"|"177374380"
0|10|15||||"Wet"|"278486356"|"177374383"
0|10|15||||"Wet"|"278486417"|"177374389"
0|10|15||||"Wet"|"278486414"|"177374386"
0|10|15||||"Wet"|"278486413"|"177374385"
0|10|15||||"Wet"|"278486415"|"177374387"
0|10|15||||"Wet"|"278486416"|"177374388"
0|10|15||||"Wet"|"278486957"|"177374438"
0|10|15||||"Wet"|"278486954"|"177374435"
0|10|15||||"Wet"|"278486953"|"177374434"
0|10|15||||"Wet"|"278486955"|"177374436"
0|10|15||||"Wet"|"278486956"|"177374437"
0|10|15|200|200|200|"Wet"|"278487170"|"177374445"
0|10|15|200|200|200|"Wet"|"278487169"|"177374444"
0|10|15|200|200|200|"Wet"|"278487171"|"177374446"
0|10|15|200|200|200|"Wet"|"278487172"|"177374447"
0|10|15||||"Wet"|"278487377"|"177374452"
0|10|15||||"Wet"|"278487374"|"177374449"
0|10|15||||"Wet"|"278487373"|"177374448"
0|10|15||||"Wet"|"278487375"|"177374450"
0|10|15||||"Wet"|"278487376"|"177374451"
46|65|91||||"Wet"|"278483981"|"177374190"
46|65|91||||"Wet"|"278483975"|"177374186"
46|65|91||||"Wet"|"278483977"|"177374188"
46|65|91||||"Wet"|"278483976"|"177374187"
46|65|91||||"Wet"|"278483978"|"177374189"
0|10|15||||"Wet"|"278483992"|"177374191"
0|10|15||||"Wet"|"278483996"|"177374195"
0|10|15||||"Wet"|"278483995"|"177374194"
0|10|15||||"Wet"|"278483994"|"177374193"
0|10|15||||"Wet"|"278483993"|"177374192"
15|30|46||||"Wet"|"278484001"|"177374196"
15|30|46||||"Wet"|"278484007"|"177374197"
15|30|46||||"Wet"|"278484009"|"177374199"
15|30|46||||"Wet"|"278484008"|"177374198"
15|30|46||||"Wet"|"278484010"|"177374200"
0|10|15||||"Wet"|"278485769"|"177374347"
0|10|15||||"Wet"|"278485766"|"177374344"
0|10|15||||"Wet"|"278485765"|"177374343"
0|10|15||||"Wet"|"278485767"|"177374345"
0|10|15||||"Wet"|"278485768"|"177374346"
46|65|91||||"Wet"|"278486453"|"177374393"
46|65|91||||"Wet"|"278486447"|"177374390"
46|65|91||||"Wet"|"278486449"|"177374392"
46|65|91||||"Wet"|"278486448"|"177374391"
91|110|152||||"Wet"|"278486689"|"177374394"
91|110|152||||"Wet"|"278486697"|"177374396"
91|110|152||||"Wet"|"278486696"|"177374395"
91|110|152||||"Wet"|"278486698"|"177374397"
46|65|91||||"Wet"|"278486701"|"177374398"
46|65|91||||"Wet"|"278486709"|"177374400"
46|65|91||||"Wet"|"278486708"|"177374399"
46|65|91||||"Wet"|"278486710"|"177374401"
15|53|91||||"Wet"|"278486719"|"177374407"
0|10|15||||"Wet"|"278486717"|"177374406"
0|10|15||||"Wet"|"278486714"|"177374403"
0|10|15||||"Wet"|"278486713"|"177374402"
0|10|15||||"Wet"|"278486715"|"177374404"
0|10|15||||"Wet"|"278486716"|"177374405"
