"mixed"|"26661257"|"21091609"
"mixed"|"26661258"|"21091608"
"mixed"|"26661259"|"21091607"
"montmorillonitic"|"26661263"|"21091558"
"montmorillonitic"|"26661264"|"21091559"
"mixed"|"26661320"|"21091614"
"mixed"|"26661321"|"21091613"
"mixed"|"26661267"|"21091606"
"mixed"|"26661333"|"21091592"
"mixed"|"26661334"|"21091593"
"not used"|"26661270"|"21091605"
"mixed"|"26661272"|"21091604"
"mixed"|"26661273"|"21091603"
"montmorillonitic"|"26661336"|"21091594"
"montmorillonitic"|"26661337"|"21091595"
"montmorillonitic"|"26661278"|"21091560"
"mixed"|"26661281"|"21091602"
"mixed"|"26661327"|"21091589"
"mixed"|"26661328"|"21091590"
"mixed"|"26661282"|"21091561"
"mixed"|"26661283"|"21091562"
"mixed"|"26661284"|"21091563"
"mixed"|"26661285"|"21091564"
"mixed"|"26661286"|"21091565"
"mixed"|"26661287"|"21091566"
"mixed"|"26661324"|"21091586"
"mixed"|"26661325"|"21091587"
"mixed"|"26661326"|"21091588"
"mixed"|"26661288"|"21091601"
"mixed"|"26661289"|"21091567"
"mixed"|"26661290"|"21091600"
"mixed"|"26661291"|"21091599"
"mixed"|"26661292"|"21091568"
"mixed"|"26661293"|"21091569"
"mixed"|"26661294"|"21091570"
"mixed"|"26661295"|"21091571"
"mixed (calcareous)"|"26661323"|"21091585"
"mixed"|"26661297"|"21091572"
"mixed"|"26661298"|"21091573"
"mixed"|"26661299"|"21091574"
"mixed"|"26661300"|"21091575"
"mixed"|"26661301"|"21091576"
"mixed"|"26661302"|"21091598"
"mixed"|"26661312"|"21091581"
"mixed"|"26661313"|"21091582"
"mixed"|"26661315"|"21091583"
"mixed"|"26661303"|"21091577"
"mixed"|"26661304"|"21091578"
"mixed"|"26661305"|"21091579"
"mixed"|"26661306"|"21091580"
"montmorillonitic"|"26661310"|"21091597"
"montmorillonitic"|"26661311"|"21091596"
"mixed"|"26661330"|"21091591"
