"Clay"||"161560124"|"164311122"
"Clay loam"||"161560128"|"164311126"
"Clay"||"161560129"|"164311127"
"Clay"||"161560131"|"164311129"
"Clay loam"||"161560130"|"164311128"
"Loam"||"161560127"|"164311125"
"Silty clay loam"||"161560135"|"164311133"
"Silty clay"||"161560133"|"164311131"
"Clay"||"161560134"|"164311132"
|"Bedrock"|"161560132"|"164311130"
|"Bedrock"|"161560136"|"164311134"
"Silty clay"||"161560137"|"164311135"
"Clay"||"161560138"|"164311136"
"Silty clay loam"||"161560139"|"164311137"
"Silty clay loam"||"161560140"|"164311138"
"Clay loam"||"161560141"|"164311139"
"Clay"||"161560142"|"164311140"
"Silty clay"||"161560144"|"164311142"
"Clay"||"161560145"|"164311143"
"Silty clay"||"161560146"|"164311144"
"Clay"||"161560147"|"164311145"
"Very fine sandy loam"||"161560143"|"164311141"
"Clay loam"||"161562638"|"164314017"
"Clay loam"||"161562644"|"164314023"
"Clay loam"||"161562641"|"164314020"
"Clay"||"161562642"|"164314021"
"Silty clay"||"161562643"|"164314022"
"Clay"||"161562639"|"164314018"
"Clay loam"||"161562640"|"164314019"
"Clay loam"||"161561959"|"164314034"
"Silty clay loam"||"161561960"|"164314035"
"Clay"||"161561961"|"164314036"
"Clay"||"161561964"|"164314039"
"Silty clay loam"||"161561963"|"164314038"
"Clay loam"||"161561962"|"164314037"
"Loam"||"161561958"|"164314033"
"Clay loam"||"161561949"|"164314024"
"Silty clay loam"||"161561950"|"164314025"
"Clay"||"161561951"|"164314026"
"Clay loam"||"161561952"|"164314027"
"Silty clay"||"161561953"|"164314028"
"Clay"||"161561954"|"164314029"
"Clay loam"||"161561955"|"164314030"
"Silty clay"||"161561956"|"164314031"
"Clay"||"161561957"|"164314032"
"Fine sandy loam"||"161560148"|"164311146"
"Clay loam"||"161560149"|"164311147"
"Clay"||"161560150"|"164311148"
"Silty clay"||"161560151"|"164311149"
"Clay"||"161560152"|"164311150"
"Silty clay"||"161560153"|"164311151"
"Clay loam"||"161560163"|"164311161"
"Clay"||"161560164"|"164311162"
"Clay loam"||"161560165"|"164311163"
"Clay"||"161560166"|"164311164"
"Loam"||"161560162"|"164311160"
"Loam"||"161560160"|"164311158"
"Clay loam"||"161560161"|"164311159"
"Clay loam"||"161560154"|"164311152"
"Clay"||"161560155"|"164311153"
"Clay loam"||"161560156"|"164311154"
"Clay"||"161560157"|"164311155"
"Clay"||"161560159"|"164311157"
"Clay loam"||"161560158"|"164311156"
"Silty clay"||"161560173"|"164311171"
"Silty clay"||"161560167"|"164311165"
"Clay"||"161560168"|"164311166"
"Silty clay"||"161560169"|"164311167"
"Clay"||"161560170"|"164311168"
"Silty clay"||"161560171"|"164311169"
"Clay"||"161560172"|"164311170"
"Silty clay loam"||"161560186"|"164311184"
"Clay loam"||"161560185"|"164311183"
"Clay"||"161560184"|"164311182"
"Clay loam"||"161560176"|"164311174"
"Clay"||"161560177"|"164311175"
"Clay loam"||"161560178"|"164311176"
"Clay"||"161560179"|"164311177"
"Loam"||"161560175"|"164311173"
"Loam"||"161560174"|"164311172"
"Clay loam"||"161560180"|"164311178"
"Clay"||"161560181"|"164311179"
"Clay loam"||"161560182"|"164311180"
"Clay"||"161560183"|"164311181"
"Silty clay"||"161560193"|"164311191"
"Silty clay"||"161560187"|"164311185"
"Clay"||"161560188"|"164311186"
"Silty clay"||"161560189"|"164311187"
"Clay"||"161560190"|"164311188"
"Silty clay"||"161560191"|"164311189"
"Clay"||"161560192"|"164311190"
"Loam"||"161560200"|"164311198"
"Loam"||"161560198"|"164311196"
"Clay loam"||"161560199"|"164311197"
"Clay loam"||"161560205"|"164311203"
"Clay"||"161560206"|"164311204"
"Clay loam"||"161560194"|"164311192"
"Clay"||"161560195"|"164311193"
"Clay loam"||"161560196"|"164311194"
"Clay"||"161560197"|"164311195"
"Clay loam"||"161560201"|"164311199"
"Clay"||"161560202"|"164311200"
"Clay loam"||"161560203"|"164311201"
"Clay"||"161560204"|"164311202"
"Clay loam"||"161560285"|"164311283"
"Clay"||"161560286"|"164311284"
"Clay loam"||"161560287"|"164311285"
"Clay"||"161560288"|"164311286"
"Loam"||"161560284"|"164311282"
"Clay loam"||"161560276"|"164311274"
"Clay"||"161560277"|"164311275"
"Clay loam"||"161560278"|"164311276"
"Clay"||"161560279"|"164311277"
"Clay loam"||"161560280"|"164311278"
"Clay"||"161560281"|"164311279"
"Loam"||"161560282"|"164311280"
"Clay loam"||"161560283"|"164311281"
|"Bedrock"|"161560289"|"164311287"
"Silty clay"||"161560290"|"164311288"
"Clay"||"161560291"|"164311289"
"Silty clay loam"||"161560292"|"164311290"
"Clay loam"||"161560299"|"164311297"
"Clay loam"||"161560300"|"164311298"
"Clay loam"||"161560294"|"164311292"
"Silty clay loam"||"161560293"|"164311291"
"Clay loam"||"161560301"|"164311299"
"Loam"||"161560295"|"164311293"
"Clay loam"||"161560296"|"164311294"
"Sandy clay loam"||"161560297"|"164311295"
"Loam"||"161560298"|"164311296"
|"Bedrock"|"161560302"|"164311300"
"Silty clay"||"161560303"|"164311301"
"Clay"||"161560304"|"164311302"
"Silty clay loam"||"161560305"|"164311303"
"Clay loam"||"161560315"|"164311313"
"Clay"||"161560316"|"164311314"
"Clay loam"||"161560317"|"164311315"
"Clay"||"161560318"|"164311316"
"Loam"||"161560314"|"164311312"
"Loam"||"161560312"|"164311310"
"Clay loam"||"161560313"|"164311311"
"Clay loam"||"161560308"|"164311306"
"Clay"||"161560309"|"164311307"
"Clay loam"||"161560310"|"164311308"
"Clay"||"161560311"|"164311309"
"Clay loam"||"161560306"|"164311304"
"Clay"||"161560307"|"164311305"
"Loam"||"161560322"|"164311320"
"Sandy clay loam"||"161560321"|"164311319"
"Clay loam"||"161560325"|"164311323"
"Clay loam"||"161560323"|"164311321"
"Clay loam"||"161560324"|"164311322"
"Clay loam"||"161560319"|"164311317"
"Loam"||"161560320"|"164311318"
"Clay"||"161560326"|"164311324"
"Silty clay"||"161560327"|"164311325"
"Clay"||"161560328"|"164311326"
"Silty clay"||"161560329"|"164311327"
"Clay"||"161560330"|"164311328"
"Silty clay"||"161560331"|"164311329"
"Silty clay"||"161560332"|"164311330"
"Silty clay"||"161560339"|"164311337"
"Clay"||"161560337"|"164311335"
"Silty clay"||"161560338"|"164311336"
"Clay"||"161560333"|"164311331"
"Silty clay"||"161560334"|"164311332"
"Clay"||"161560335"|"164311333"
"Silty clay"||"161560336"|"164311334"
"Silty clay loam"||"161560340"|"164311338"
"Clay"||"161560341"|"164311339"
"Silty clay"||"161560342"|"164311340"
"Clay"||"161560343"|"164311341"
"Silty clay"||"161560344"|"164311342"
"Clay"||"161560345"|"164311343"
"Silty clay"||"161560346"|"164311344"
"Silty clay"||"161562881"|"164314044"
"Clay"||"161562882"|"164314045"
"Silty clay"||"161562877"|"164314040"
"Clay"||"161562878"|"164314041"
"Silty clay"||"161562879"|"164314042"
"Clay"||"161562880"|"164314043"
"Silty clay"||"161562883"|"164314046"
"Sandy clay loam"||"161561968"|"164314050"
"Loam"||"161561969"|"164314051"
"Loam"||"161561970"|"164314052"
"Clay loam"||"161561965"|"164314047"
"Clay"||"161561966"|"164314048"
"Clay loam"||"161561971"|"164314053"
"Clay"||"161561972"|"164314054"
"Loam"||"161561967"|"164314049"
"Loam"||"161560356"|"164311354"
"Clay"||"161560349"|"164311347"
"Silty clay loam"||"161560348"|"164311346"
"Clay loam"||"161560347"|"164311345"
"Clay loam"||"161560350"|"164311348"
"Silty clay"||"161560351"|"164311349"
"Clay"||"161560352"|"164311350"
"Clay loam"||"161560353"|"164311351"
"Silty clay"||"161560354"|"164311352"
"Clay"||"161560355"|"164311353"
"Clay loam"||"161560357"|"164311355"
"Silty clay loam"||"161560358"|"164311356"
"Clay"||"161560359"|"164311357"
"Clay loam"||"161560360"|"164311358"
"Silty clay loam"||"161560361"|"164311359"
"Clay"||"161560362"|"164311360"
"Clay loam"||"161560372"|"164311370"
"Clay"||"161560373"|"164311371"
"Clay"||"161560375"|"164311373"
"Clay loam"||"161560374"|"164311372"
"Clay loam"||"161560363"|"164311361"
"Clay"||"161560364"|"164311362"
"Clay loam"||"161560365"|"164311363"
"Clay"||"161560366"|"164311364"
"Clay loam"||"161560367"|"164311365"
"Clay"||"161560368"|"164311366"
"Loam"||"161560369"|"164311367"
"Clay loam"||"161560370"|"164311368"
"Loam"||"161560371"|"164311369"
"Sandy loam"||"161560376"|"164311374"
"Loamy sand"||"161560377"|"164311375"
"Sandy clay loam"||"161560381"|"164311379"
"Sandy loam"||"161560378"|"164311376"
"Sandy clay loam"||"161560379"|"164311377"
"Sandy loam"||"161560380"|"164311378"
"Loam"||"161560386"|"164311384"
"Loam"||"161560382"|"164311380"
"Clay loam"||"161560383"|"164311381"
"Silty clay loam"||"161560384"|"164311382"
"Clay loam"||"161560385"|"164311383"
"Clay loam"||"161560387"|"164311385"
"Silty clay loam"||"161560388"|"164311386"
"Clay loam"||"161560389"|"164311387"
"Silty clay loam"||"161560390"|"164311388"
"Clay"||"161560391"|"164311389"
"Loam"||"161560398"|"164311396"
"Clay loam"||"161560392"|"164311390"
"Silty clay"||"161560393"|"164311391"
"Clay"||"161560394"|"164311392"
"Clay loam"||"161560395"|"164311393"
"Silty clay"||"161560396"|"164311394"
"Clay"||"161560397"|"164311395"
"Clay loam"||"161560399"|"164311397"
"Silty clay loam"||"161560400"|"164311398"
"Clay"||"161560401"|"164311399"
"Clay"||"161560404"|"164311402"
"Silty clay loam"||"161560403"|"164311401"
"Clay loam"||"161560402"|"164311400"
"Clay loam"||"161560414"|"164311412"
"Clay"||"161560415"|"164311413"
"Clay loam"||"161560416"|"164311414"
"Clay"||"161560417"|"164311415"
"Clay loam"||"161560405"|"164311403"
"Clay"||"161560406"|"164311404"
"Clay loam"||"161560407"|"164311405"
"Clay"||"161560408"|"164311406"
"Clay loam"||"161560409"|"164311407"
"Clay"||"161560410"|"164311408"
"Loam"||"161560411"|"164311409"
"Clay loam"||"161560412"|"164311410"
"Loam"||"161560413"|"164311411"
"Sandy loam"||"161560418"|"164311416"
"Loamy sand"||"161560419"|"164311417"
"Sandy clay loam"||"161560420"|"164311418"
"Sandy loam"||"161560421"|"164311419"
"Sandy clay loam"||"161560423"|"164311421"
"Sandy loam"||"161560422"|"164311420"
"Loam"||"161560425"|"164311423"
"Loam"||"161560426"|"164311424"
"Clay loam"||"161560424"|"164311422"
"Clay loam"||"161560427"|"164311425"
"Loam"||"161560455"|"164311451"
"Clay loam"||"161560456"|"164311452"
"Loam"||"161560458"|"164311454"
"Clay loam"||"161560457"|"164311453"
"Loam"||"161560468"|"164311464"
"Clay loam"||"161560469"|"164311465"
"Clay loam"||"161560466"|"164311462"
"Loam"||"161560467"|"164311463"
"Sandy loam"||"161560459"|"164311455"
"Loamy sand"||"161560460"|"164311456"
"Loam"||"161560454"|"164311450"
"Sandy loam"||"161560461"|"164311457"
"Loamy sand"||"161560462"|"164311458"
"Sand"||"161560463"|"164311459"
"Sand"||"161560464"|"164311460"
"Sand"||"161560465"|"164311461"
"Sandy clay loam"||"161560477"|"164311473"
"Loam"||"161560478"|"164311474"
"Loam"||"161560475"|"164311471"
"Sandy clay loam"||"161560476"|"164311472"
"Loam"||"161560473"|"164311469"
"Sandy clay loam"||"161560474"|"164311470"
"Loam"||"161560470"|"164311466"
"Silt loam"||"161560471"|"164311467"
"Loam"||"161560472"|"164311468"
"Loamy fine sand"||"161560486"|"164311484"
"Loamy fine sand"||"161560487"|"164311485"
"Sandy loam"||"161560480"|"164311476"
"Sandy loam"||"161560481"|"164311477"
"Sandy loam"||"161560483"|"164311479"
"Sandy loam"||"161560484"|"164311482"
"Sandy loam"||"161560482"|"164311478"
|"Bedrock"|"161560479"|"164311475"
|"Slightly decomposed plant material"|"161560485"|"164311483"
"Loam"||"161560492"|"164311490"
|"Bedrock"|"161560488"|"164311486"
"Loam"||"161560489"|"164311487"
"Fine sandy loam"||"161560490"|"164311488"
"Loam"||"161560491"|"164311489"
"Clay loam"||"161560493"|"164311491"
"Clay loam"||"161560496"|"164311494"
"Loam"||"161560494"|"164311492"
"Sandy loam"||"161560497"|"164311495"
"Loam"||"161560495"|"164311493"
"Fine sandy loam"||"161560499"|"164311497"
"Fine sandy loam"||"161560500"|"164311498"
"Fine sandy loam"||"161560502"|"164311500"
"Fine sandy loam"||"161560498"|"164311496"
"Fine sandy loam"||"161560503"|"164311501"
"Fine sandy loam"||"161560501"|"164311499"
"Sandy loam"||"161560505"|"164311503"
"Sandy loam"||"161560506"|"164311504"
"Loamy fine sand"||"161560512"|"164311510"
"Loamy fine sand"||"161560511"|"164311509"
"Sandy loam"||"161560507"|"164311505"
"Sandy loam"||"161560508"|"164311506"
"Sandy loam"||"161560509"|"164311507"
|"Bedrock"|"161560504"|"164311502"
|"Slightly decomposed plant material"|"161560510"|"164311508"
"Sandy loam"||"161560517"|"164311515"
"Loam"||"161560515"|"164311513"
"Clay loam"||"161560516"|"164311514"
"Loam"||"161560514"|"164311512"
"Clay loam"||"161560513"|"164311511"
"Fine sandy loam"||"161560521"|"164311519"
"Sandy loam"||"161560522"|"164311520"
"Fine sandy loam"||"161560523"|"164311521"
"Sandy loam"||"161560524"|"164311522"
"Fine sandy loam"||"161560518"|"164311516"
"Fine sandy loam"||"161560519"|"164311517"
"Sandy loam"||"161560520"|"164311518"
"Clay"||"161560525"|"164311523"
"Silty clay"||"161560526"|"164311524"
"Clay"||"161560527"|"164311525"
"Silty clay"||"161560528"|"164311526"
"Clay"||"161560529"|"164311527"
"Silty clay"||"161560530"|"164311528"
"Clay"||"161560531"|"164311529"
"Silty clay"||"161560539"|"164311537"
"Clay"||"161560538"|"164311536"
"Silty clay"||"161560533"|"164311531"
"Clay"||"161560534"|"164311532"
"Silty clay loam"||"161560535"|"164311533"
"Clay"||"161560536"|"164311534"
"Silty clay"||"161560537"|"164311535"
"Clay"||"161560540"|"164311538"
"Silty clay"||"161560541"|"164311539"
"Silty clay loam"||"161560542"|"164311540"
|"Bedrock"|"161560532"|"164311530"
"Silty clay loam"||"161560543"|"164311541"
"Sandy clay loam"||"161560548"|"164311546"
"Loam"||"161560549"|"164311547"
"Clay loam"||"161560550"|"164311548"
"Clay"||"161560554"|"164311552"
"Clay loam"||"161560555"|"164311553"
"Silty clay loam"||"161560545"|"164311543"
"Clay loam"||"161560546"|"164311544"
"Clay"||"161560547"|"164311545"
"Loam"||"161560544"|"164311542"
"Clay loam"||"161560551"|"164311549"
"Clay"||"161560552"|"164311550"
"Clay loam"||"161560553"|"164311551"
"Loam"||"161560556"|"164311554"
"Clay loam"||"161560560"|"164311558"
"Clay"||"161560561"|"164311559"
"Clay"||"161560562"|"164311560"
"Clay"||"161560557"|"164311555"
"Clay"||"161560558"|"164311556"
"Clay"||"161560559"|"164311557"
"Clay"||"161560563"|"164311561"
"Clay"||"161560564"|"164311562"
"Clay"||"161560565"|"164311563"
"Clay loam"||"161560569"|"164311567"
"Clay"||"161560570"|"164311568"
"Sandy clay loam"||"161560571"|"164311569"
"Sandy clay loam"||"161560572"|"164311570"
"Clay"||"161560573"|"164311571"
"Clay loam"||"161560574"|"164311572"
"Clay"||"161560567"|"164311565"
"Clay loam"||"161560566"|"164311564"
"Clay"||"161560577"|"164311575"
"Clay loam"||"161560578"|"164311576"
"Loam"||"161560568"|"164311566"
"Loam"||"161560575"|"164311573"
"Clay loam"||"161560576"|"164311574"
"Loam"||"161560583"|"164311581"
"Clay loam"||"161560584"|"164311582"
"Sandy clay loam"||"161560585"|"164311583"
"Clay loam"||"161560588"|"164311586"
"Clay"||"161560589"|"164311587"
"Clay loam"||"161560590"|"164311588"
"Loam"||"161560579"|"164311577"
"Clay loam"||"161560586"|"164311584"
"Clay"||"161560587"|"164311585"
"Clay"||"161560580"|"164311578"
"Clay loam"||"161560581"|"164311579"
"Clay"||"161560582"|"164311580"
"Clay"||"161560594"|"164311592"
"Clay"||"161560593"|"164311591"
"Clay"||"161560592"|"164311590"
"Clay"||"161560598"|"164311596"
"Clay"||"161560599"|"164311597"
"Clay"||"161560600"|"164311598"
"Loam"||"161560591"|"164311589"
"Clay loam"||"161560595"|"164311593"
"Clay"||"161560596"|"164311594"
"Clay"||"161560597"|"164311595"
"Sandy clay loam"||"161560605"|"164311603"
"Clay"||"161560606"|"164311604"
"Clay loam"||"161560607"|"164311605"
"Clay loam"||"161560601"|"164311599"
"Clay"||"161560602"|"164311600"
"Sandy clay loam"||"161560608"|"164311606"
"Clay"||"161560609"|"164311607"
"Clay loam"||"161560610"|"164311608"
"Loam"||"161560604"|"164311602"
"Clay loam"||"161560611"|"164311609"
"Clay"||"161560612"|"164311610"
"Loam"||"161560603"|"164311601"
"Clay"||"161560622"|"164311620"
"Clay"||"161560621"|"164311619"
"Clay"||"161560620"|"164311618"
"Clay"||"161560614"|"164311612"
"Clay"||"161560615"|"164311613"
"Clay"||"161560616"|"164311614"
"Clay loam"||"161560617"|"164311615"
"Clay"||"161560618"|"164311616"
"Clay"||"161560619"|"164311617"
"Loam"||"161560613"|"164311611"
"Sandy clay loam"||"161560626"|"164311624"
"Clay"||"161560627"|"164311625"
"Clay loam"||"161560628"|"164311626"
"Sandy clay loam"||"161560629"|"164311627"
"Clay"||"161560630"|"164311628"
"Clay loam"||"161560631"|"164311629"
"Clay loam"||"161560632"|"164311630"
"Clay"||"161560633"|"164311631"
"Clay loam"||"161560623"|"164311621"
"Clay"||"161560624"|"164311622"
"Loam"||"161560625"|"164311623"
"Loam"||"161560634"|"164311632"
|"Bedrock"|"161560635"|"164311633"
"Sandy loam"||"161560636"|"164311634"
"Fine sandy loam"||"161560637"|"164311635"
"Fine sandy loam"||"161560638"|"164311636"
"Sandy loam"||"161560639"|"164311637"
"Loam"||"161560640"|"164311638"
|"Moderately decomposed plant material"|"161560643"|"164311641"
"Fine sand"||"161560646"|"164311644"
"Loamy sand"||"161560647"|"164311645"
"Sand"||"161560648"|"164311646"
"Sandy clay loam"||"161560644"|"164311642"
"Fine sandy loam"||"161560645"|"164311643"
"Loamy sand"||"161560641"|"164311639"
"Sandy loam"||"161560642"|"164311640"
"Loam"||"161560650"|"164311648"
"Loamy fine sand"||"161560653"|"164311651"
"Sand"||"161560654"|"164311652"
"Loamy sand"||"161560655"|"164311653"
"Sand"||"161560656"|"164311654"
"Sand"||"161560657"|"164311655"
|"Slightly decomposed plant material"|"161560649"|"164311647"
"Sandy loam"||"161560651"|"164311649"
"Loam"||"161560652"|"164311650"
"Clay loam"||"161561931"|"164314059"
"Clay"||"161561932"|"164314060"
"Clay"||"161561933"|"164314061"
"Loam"||"161561927"|"164314055"
"Clay"||"161561928"|"164314056"
"Clay"||"161561929"|"164314057"
"Clay"||"161561930"|"164314058"
"Clay"||"161561934"|"164314062"
"Clay"||"161561935"|"164314063"
"Clay"||"161561936"|"164314064"
"Loam"||"161561939"|"164314067"
"Clay loam"||"161561940"|"164314068"
"Silty clay"||"161561941"|"164314069"
"Clay"||"161561942"|"164314070"
"Clay loam"||"161561946"|"164314074"
"Silty clay"||"161561947"|"164314075"
"Clay"||"161561948"|"164314076"
"Clay"||"161561938"|"164314066"
"Clay loam"||"161561937"|"164314065"
"Clay loam"||"161561943"|"164314071"
"Loam"||"161561944"|"164314072"
"Silt loam"||"161561945"|"164314073"
"Clay"||"161563217"|"164314078"
"Silty clay"||"161563218"|"164314079"
"Clay"||"161563219"|"164314080"
"Silty clay"||"161563220"|"164314081"
"Clay"||"161563216"|"164314077"
"Clay"||"161563221"|"164314082"
"Silty clay"||"161563222"|"164314083"
"Sandy clay loam"||"161561922"|"164314088"
"Fine sandy loam"||"161561923"|"164314089"
"Loamy sand"||"161561919"|"164314085"
"Sandy loam"||"161561920"|"164314086"
|"Moderately decomposed plant material"|"161561921"|"164314087"
"Fine sand"||"161561924"|"164314090"
"Loamy sand"||"161561925"|"164314091"
"Sand"||"161561926"|"164314092"
"Loam"||"161561918"|"164314084"
"Clay"||"161560658"|"164311656"
"Clay"||"161560659"|"164311657"
"Silty clay"||"161560660"|"164311658"
"Clay"||"161560661"|"164311659"
"Silty clay"||"161560662"|"164311660"
"Clay"||"161560663"|"164311661"
"Silty clay"||"161560664"|"164311662"
"Clay"||"161560672"|"164311670"
"Clay loam"||"161560673"|"164311671"
"Clay loam"||"161560674"|"164311672"
"Clay"||"161560677"|"164311675"
"Clay loam"||"161560676"|"164311674"
"Clay loam"||"161560668"|"164311666"
"Loam"||"161560669"|"164311667"
"Loam"||"161560671"|"164311669"
"Loam"||"161560675"|"164311673"
|"Slightly decomposed plant material"|"161560665"|"164311663"
"Loam"||"161560670"|"164311668"
"Clay"||"161560666"|"164311664"
"Clay"||"161560667"|"164311665"
"Clay"||"161560685"|"164311683"
"Clay"||"161560686"|"164311684"
"Clay"||"161560687"|"164311685"
"Clay"||"161560679"|"164311677"
"Clay"||"161560680"|"164311678"
"Clay"||"161560681"|"164311679"
"Loam"||"161560678"|"164311676"
"Clay loam"||"161560682"|"164311680"
"Clay"||"161560683"|"164311681"
"Clay"||"161560684"|"164311682"
"Clay loam"||"161560694"|"164311692"
"Loam"||"161560695"|"164311693"
"Silt loam"||"161560696"|"164311694"
"Clay loam"||"161560688"|"164311686"
"Clay"||"161560689"|"164311687"
"Loam"||"161560693"|"164311691"
"Clay"||"161560690"|"164311688"
"Clay loam"||"161560691"|"164311689"
"Silty clay"||"161560692"|"164311690"
"Clay"||"161560697"|"164311695"
"Clay loam"||"161560698"|"164311696"
"Silty clay"||"161560699"|"164311697"
